"2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
0,0,0,0,0,0,0,0,0,7,10,9,0,0,0
0,0,0,0,0,0,0,0,0,7,10,19,6,0,1
0,0,0,0,0,0,0,0,0,7,10,5,2,2,1
0,0,0,0,0,0,0,0,0,12,15,16,13,13,5
0,0,0,0,0,0,0,0,0,7,16,30,23,30,11
0,0,0,0,0,0,0,0,0,3,8,0,0,1,1
0,0,0,0,0,0,0,0,0,4,9,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,8,18,3,11
0,0,0,0,0,0,0,0,0,4,27,24,0,0,2
0,0,0,0,0,0,0,0,0,2,10,20,11,0,0
0,0,0,0,0,0,0,0,0,8,22,19,16,0,0
0,0,0,0,0,0,0,0,0,8,30,18,2,1,0
0,0,0,0,0,0,0,0,0,20,31,32,5,2,2
0,0,0,0,0,0,0,0,0,10,17,13,24,14,1
0,0,0,0,0,0,0,0,0,1,23,31,17,28,23
0,0,0,0,0,0,0,0,0,5,28,23,24,21,0
0,0,0,0,0,0,0,0,0,13,21,4,3,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
0,0,0,0,0,0,0,0,0,6,8,8,14,7,7
0,0,0,0,0,0,0,0,0,6,26,10,18,26,16
0,0,0,0,0,0,0,0,0,6,15,19,13,12,9
0,0,0,0,0,0,0,0,0,6,10,1,2,0,0
0,0,0,0,0,0,0,0,0,1,3,4,8,5,11
0,0,0,0,0,0,0,0,0,2,11,20,17,14,8
0,0,0,0,0,0,0,0,0,6,10,12,15,15,0
0,0,0,0,0,0,0,0,0,3,24,15,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,0,0,0,0,0,0,0,0,2,3,10,2,1,0
0,0,0,0,0,0,0,0,0,3,8,10,7,25,1
0,0,0,0,0,0,0,0,0,3,22,26,17,2,1
0,0,0,0,0,0,0,1,0,11,41,32,0,4,2
0,0,0,0,0,0,0,0,0,2,10,5,20,7,10
0,0,0,0,0,0,0,0,0,2,8,19,50,17,18
0,0,0,0,0,0,0,0,0,6,9,9,21,0,0
0,0,0,0,0,0,0,0,0,1,0,1,5,7,12
0,0,0,0,0,0,0,0,0,4,3,5,5,0,0
0,0,0,0,0,0,0,0,0,2,11,16,22,16,15
0,0,0,0,0,0,0,0,0,7,15,8,26,14,25
0,0,0,0,0,0,0,0,0,3,61,30,0,0,0
0,0,0,0,0,0,0,0,0,2,24,31,38,14,25
0,0,0,0,0,0,0,0,0,5,39,30,1,2,0
0,0,0,0,0,0,0,0,0,4,14,1,1,0,0
0,0,0,0,0,0,0,0,0,10,24,22,20,15,16
0,0,0,0,0,0,0,0,0,7,29,27,41,22,20
0,0,0,0,0,0,0,0,0,5,2,4,0,0,0
0,0,0,0,0,0,0,0,0,6,15,15,11,4,2
0,0,0,0,0,0,0,0,0,1,8,1,2,0,1
0,0,0,0,0,0,0,0,0,1,9,15,10,0,0
0,0,0,0,0,0,0,0,0,2,15,7,5,5,0
0,0,0,0,0,0,0,0,0,5,18,6,6,2,0
0,0,0,0,0,0,0,0,0,9,11,8,0,1,2
0,0,0,0,0,0,0,0,0,7,22,17,17,9,13
0,0,0,0,0,0,0,0,0,12,1,4,1,0,0
0,0,0,0,0,0,0,0,0,14,26,17,20,19,0
0,0,0,0,0,0,0,0,0,5,21,11,35,15,0
0,0,0,0,0,0,0,0,0,7,22,11,0,0,0
0,0,0,0,0,0,0,0,0,8,13,16,14,0,0
0,0,0,0,0,0,0,0,0,3,25,7,3,0,0
0,0,0,0,0,0,0,0,0,15,29,14,19,0,0
0,0,0,0,0,0,0,0,0,10,6,7,33,13,13
0,0,0,0,0,0,0,0,0,9,11,8,10,0,0
0,0,0,0,0,0,0,0,0,15,23,24,0,0,0
0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
0,0,0,0,0,0,0,0,0,3,8,12,24,8,6
0,0,0,0,0,0,0,0,0,2,16,16,15,5,6
0,0,0,0,0,0,0,0,0,3,14,12,10,7,7
0,0,0,0,0,0,0,0,0,5,23,20,0,1,0
0,0,0,0,0,0,0,0,0,4,12,9,23,7,33
0,0,0,0,0,0,0,0,0,7,13,7,8,4,10
0,0,0,0,0,0,0,0,0,4,24,22,29,13,15
0,0,0,0,0,0,0,0,0,2,21,20,17,28,23
0,0,0,0,0,0,0,0,0,1,3,6,7,4,3
0,0,0,0,0,0,0,0,0,1,12,11,12,18,0
0,0,0,0,0,0,0,0,0,2,3,7,5,15,2
0,0,0,0,0,0,0,0,0,5,5,12,0,0,1
0,0,0,0,0,0,0,0,0,7,10,9,8,6,6
0,0,0,0,0,0,0,0,0,6,23,11,0,0,0
0,0,0,0,0,0,0,0,0,6,21,12,18,13,15
0,0,0,0,0,0,0,0,0,7,16,20,30,21,43
0,0,0,0,0,0,0,0,0,3,19,19,24,11,1
0,0,0,0,0,0,0,0,0,6,31,34,37,21,3
0,0,0,0,0,0,0,0,0,8,21,4,0,0,0
0,0,0,0,0,0,0,0,0,6,14,8,12,12,10
0,0,0,0,0,0,0,0,0,2,3,3,1,2,2
0,0,0,0,0,0,0,0,0,2,4,4,2,4,1
0,0,0,0,0,0,0,0,0,5,26,20,21,16,12
0,0,0,0,0,0,0,0,0,4,10,14,3,11,14
0,0,0,0,0,0,0,0,0,7,4,8,7,7,11
0,0,0,0,0,0,0,0,0,2,15,21,12,15,10
0,0,0,0,0,0,0,0,0,2,12,3,1,1,1
0,0,0,0,0,0,0,0,0,3,9,1,1,0,2
0,0,0,0,0,0,0,0,0,16,15,8,27,6,1
0,0,0,0,0,0,0,0,0,6,24,22,6,0,0
0,0,0,0,0,0,0,0,0,2,8,14,12,0,0
0,0,0,0,0,0,0,0,0,9,10,0,1,1,2
0,0,0,0,0,0,0,0,0,4,8,10,10,4,4
0,0,0,0,0,0,0,0,0,5,6,11,13,6,8
0,0,0,0,0,0,0,0,0,1,12,7,3,2,1
0,0,0,0,0,0,0,0,0,12,20,26,16,24,0
0,0,0,0,0,0,0,0,0,5,17,25,23,26,23
0,0,0,0,0,0,0,0,0,2,21,21,22,19,12
0,0,0,0,0,0,0,0,0,5,11,0,1,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,5,15,14,14,7,27
0,0,0,0,0,0,0,0,0,1,1,5,12,1,4
0,0,0,0,0,0,0,0,0,5,12,6,19,5,0
0,0,0,0,0,0,0,0,0,10,8,12,3,0,0
0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
0,0,0,0,0,0,0,0,0,5,7,1,1,0,0
0,0,0,0,0,0,0,0,0,4,12,6,2,4,4
0,0,0,0,0,0,0,0,0,3,35,15,1,0,1
0,0,0,0,0,0,0,0,0,5,18,30,30,27,23
0,0,0,0,0,0,0,0,0,2,19,17,21,14,23
0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
0,0,0,0,0,0,0,0,0,1,6,10,8,0,1
0,0,0,0,0,0,0,0,0,4,9,7,0,2,0
0,0,0,0,0,0,0,0,0,7,6,6,2,2,0
0,0,0,0,0,0,0,0,0,11,11,0,0,1,0
0,0,0,0,0,0,0,0,0,6,4,14,7,1,3
0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
0,0,0,0,0,0,0,0,0,5,16,17,11,7,16
0,0,0,0,0,0,0,0,0,1,10,8,2,2,1
0,0,0,0,0,0,0,0,0,8,16,17,5,9,16
0,0,0,0,0,0,0,0,0,1,10,14,5,3,3
0,0,0,0,0,0,0,0,0,1,14,16,16,14,22
0,0,0,0,0,0,0,0,0,4,15,8,13,21,7
0,0,0,0,0,0,0,0,0,6,3,7,8,9,5
0,0,0,0,0,0,0,0,0,4,19,17,0,0,0
0,0,0,0,0,0,0,0,0,3,5,5,8,23,12
0,0,0,0,0,0,0,0,0,7,19,19,8,29,0
0,0,0,0,0,0,0,0,0,6,4,3,5,7,4
0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
0,0,0,0,0,0,0,0,0,6,16,31,31,19,16
0,0,0,0,0,0,0,0,0,1,19,13,9,10,8
0,0,0,0,0,0,0,0,0,1,4,5,3,2,4
0,0,0,0,0,0,0,0,0,2,0,1,3,1,1
0,0,0,0,0,0,0,0,0,8,26,22,41,26,35
0,0,0,0,0,0,0,0,0,2,41,24,3,1,0
0,0,0,0,0,0,0,0,0,5,23,34,15,13,12
0,0,0,0,0,0,0,0,0,5,12,16,14,18,19
0,0,0,0,0,0,0,0,0,13,32,26,20,13,20
0,0,0,0,0,0,0,0,0,6,13,4,7,11,11
0,0,0,0,0,0,0,0,0,8,14,11,9,8,13
0,0,0,0,0,0,0,0,0,10,7,12,21,9,25
0,0,0,0,0,0,0,0,0,5,26,14,24,14,23
0,0,0,0,0,0,0,0,0,17,22,18,19,0,0
0,0,0,0,0,0,0,0,0,4,2,12,2,0,0
0,0,0,0,0,0,0,0,0,2,14,14,9,7,2
0,0,0,0,0,0,0,0,0,10,14,2,1,1,0
0,0,0,0,0,0,0,0,0,2,24,21,13,4,0
0,0,0,0,0,0,0,0,0,5,8,10,12,1,2
0,0,0,0,0,0,0,0,0,8,17,17,27,8,16
0,0,0,0,0,0,0,0,0,4,9,2,1,0,0
0,0,0,0,0,0,0,0,0,5,13,20,8,0,0
0,0,0,0,0,0,0,0,0,3,31,29,61,26,17
0,0,0,0,0,0,0,0,0,5,8,0,0,0,0
0,0,0,0,0,0,0,0,0,10,12,1,0,2,0
0,0,0,0,0,0,0,0,0,2,21,22,22,21,23
0,0,0,0,0,0,0,0,0,2,14,28,11,0,0
0,0,0,0,0,0,0,0,0,2,12,9,26,17,16
0,0,0,0,0,0,0,0,0,4,10,18,0,0,0
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
0,0,0,0,0,0,0,0,0,9,16,25,23,22,7
0,0,0,0,0,0,0,0,0,3,10,13,15,9,9
0,0,0,0,0,0,0,0,0,1,21,31,16,25,0
0,0,0,0,0,0,0,0,0,1,20,12,13,15,9
0,0,0,0,0,0,0,0,0,4,16,12,7,13,13
0,0,0,0,0,0,0,0,0,9,7,1,2,1,1
0,0,0,0,0,0,0,0,0,1,13,13,10,2,2
0,0,0,0,0,0,0,0,0,3,0,5,4,0,1
0,0,0,0,0,0,0,0,0,7,13,7,8,12,21
0,0,0,0,0,0,0,0,0,6,22,12,10,19,20
0,0,0,0,0,0,0,0,0,9,10,8,18,10,12
0,0,0,0,0,0,0,0,0,13,21,28,23,17,28
0,0,0,0,0,0,0,0,0,5,0,2,1,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,19,13,31,3,20
0,0,0,0,0,0,0,0,0,8,18,39,27,12,15
0,0,0,0,0,0,0,0,0,2,29,21,0,2,2
0,0,0,0,0,0,0,0,0,1,21,12,23,22,16
0,0,0,0,0,0,0,0,0,7,19,24,11,4,7
0,0,0,0,0,0,0,0,0,7,23,21,9,22,12
0,0,0,0,0,0,0,0,0,4,24,13,22,8,20
0,0,0,0,0,0,0,0,0,8,23,14,23,17,19
0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,5,28,8,9,23
0,0,0,0,0,0,0,0,0,3,32,11,12,10,16
0,0,0,0,0,0,0,0,0,4,16,17,7,3,12
0,0,0,0,0,0,0,0,0,10,15,2,2,0,1
0,0,0,0,0,0,0,0,0,5,10,10,6,13,13
0,0,0,0,0,0,0,0,0,5,7,15,21,10,15
0,0,0,0,0,0,0,0,0,2,9,1,5,9,7
0,0,0,0,0,0,0,0,0,4,10,10,5,5,10
0,0,0,0,0,0,0,0,0,3,12,4,3,4,6
0,0,0,0,0,0,0,0,0,6,13,13,1,0,1
0,0,0,0,0,0,0,0,0,2,15,7,5,15,6
0,0,0,0,0,0,0,0,0,4,17,13,10,8,9
0,0,0,0,0,0,0,0,0,7,18,8,18,18,4
0,0,0,0,0,0,0,0,0,2,3,1,15,3,3
0,0,0,0,0,0,0,0,0,5,13,12,2,0,1
0,0,0,0,0,0,0,0,0,5,11,8,8,17,8
0,0,0,0,0,0,0,0,0,4,23,28,19,23,20
0,0,0,0,0,0,0,0,0,3,20,15,25,16,17
0,0,0,0,0,0,0,0,0,2,8,17,7,7,1
0,0,0,0,0,0,0,0,0,1,22,33,50,24,38
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,2,5,7,14,12,11
0,0,0,0,0,0,0,0,0,8,11,6,5,3,6
0,0,0,0,0,0,0,0,0,2,1,1,2,2,0
0,0,0,0,0,0,0,0,0,2,4,11,17,3,8
0,0,0,0,0,0,0,0,0,3,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,10,26,31,18,12
0,0,0,0,0,0,0,0,0,0,11,3,0,1,0
0,0,0,0,0,0,0,0,0,0,9,7,24,13,10
0,0,0,0,0,0,0,0,0,0,5,17,24,8,17
0,0,0,0,0,0,0,0,0,0,3,0,0,1,1
0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
0,0,0,0,0,0,0,0,0,0,4,19,30,14,21
0,0,0,0,0,0,0,0,0,0,10,15,13,3,8
0,0,0,0,0,0,0,0,0,0,17,13,27,8,5
0,0,0,0,0,0,0,0,0,0,8,24,37,9,9
0,0,0,0,0,0,0,0,0,0,9,14,16,4,21
0,0,0,0,0,0,0,0,0,0,3,7,17,3,11
0,0,0,0,0,0,0,0,0,0,7,15,3,0,2
0,0,0,0,0,0,0,0,0,0,7,16,12,4,10
0,0,0,0,0,0,0,0,0,0,12,8,1,1,1
0,0,0,0,0,0,0,0,0,0,5,15,31,13,33
0,0,0,0,0,0,0,0,0,0,12,19,41,0,0
0,0,0,0,0,0,0,0,0,0,8,18,22,10,19
0,0,0,0,0,0,0,0,0,0,1,21,9,0,0
0,0,0,0,0,0,0,0,0,0,2,14,0,0,0
0,0,0,0,0,0,0,0,0,0,3,14,40,22,26
0,0,0,0,0,0,0,0,0,0,10,12,17,10,11
0,0,0,0,0,0,0,0,0,0,1,16,10,22,7
0,0,0,0,0,0,0,0,0,0,2,3,16,2,12
0,0,0,0,0,0,0,0,0,0,3,7,2,10,8
0,0,0,0,0,0,0,0,0,0,4,19,23,17,2
0,0,0,0,0,0,0,0,0,0,5,33,21,17,14
0,0,0,0,0,0,0,0,0,0,3,17,17,25,26
0,0,0,0,0,0,0,0,0,0,1,16,0,1,0
0,0,0,0,0,0,0,0,0,0,4,6,9,4,2
0,0,0,0,0,0,0,0,0,0,5,11,5,4,1
0,0,0,0,0,0,0,0,0,0,4,10,12,10,18
0,0,0,0,0,0,0,0,0,0,6,20,20,8,0
0,0,0,0,0,0,0,0,0,0,3,12,5,9,4
0,0,0,0,0,0,0,0,0,0,1,23,20,23,4
0,0,0,0,0,0,0,0,0,0,4,8,9,3,5
0,0,0,0,0,0,0,0,0,0,3,3,3,1,0
0,0,0,0,0,0,0,0,0,0,4,20,18,0,1
0,0,0,0,0,0,0,0,0,0,8,9,6,14,2
0,0,0,0,0,0,0,0,0,0,12,22,17,21,15
0,0,0,0,0,0,0,0,0,0,7,20,10,0,1
0,0,0,0,0,0,0,0,0,0,4,8,9,11,1
0,0,0,0,0,0,0,0,0,0,6,27,22,20,15
0,0,0,0,0,0,0,0,0,0,2,14,12,1,1
0,0,0,0,0,0,0,0,0,0,10,23,25,25,0
0,0,0,0,0,0,0,0,0,0,19,1,0,0,0
0,0,0,0,0,0,0,0,0,0,7,14,24,13,29
0,0,0,0,0,0,0,0,0,0,8,10,7,12,12
0,0,0,0,0,0,0,0,0,0,6,3,0,0,2
0,0,0,0,0,0,0,0,0,0,9,21,25,0,0
0,0,0,0,0,0,0,0,0,0,1,4,7,8,3
0,0,0,0,0,0,0,0,0,0,3,30,27,15,22
0,0,0,0,0,0,0,0,0,0,7,23,12,0,0
0,0,0,0,0,0,0,0,0,0,8,22,29,15,16
0,0,0,0,0,0,0,0,0,0,10,15,0,0,0
0,0,0,0,0,0,0,0,0,0,5,19,42,1,0
0,0,0,0,0,0,0,0,0,0,4,29,12,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,8,25,11,12,27
0,0,0,0,0,0,0,0,0,0,8,19,0,1,0
0,0,0,0,0,0,0,0,0,0,7,7,5,5,12
0,0,0,0,0,0,0,0,0,0,10,23,32,16,21
0,0,0,0,0,0,0,0,0,0,13,18,0,1,0
0,0,0,0,0,0,0,0,0,0,3,24,11,15,18
0,0,0,0,0,0,0,0,0,0,15,2,1,1,1
0,0,0,0,0,0,0,0,0,0,13,20,28,15,18
0,0,0,0,0,0,0,0,0,0,5,41,9,19,1
0,0,0,0,0,0,0,0,0,0,1,2,10,8,42
0,0,0,0,0,0,0,0,0,0,11,24,12,12,5
0,0,0,0,0,0,0,0,0,0,4,11,14,8,4
0,0,0,0,0,0,0,0,0,0,3,12,32,28,32
0,0,0,0,0,0,0,0,0,0,1,4,53,24,32
0,0,0,0,0,0,0,0,0,0,1,33,11,21,16
0,0,0,0,0,0,0,0,0,0,8,6,4,13,7
0,0,0,0,0,0,0,0,0,0,1,8,6,13,11
0,0,0,0,0,0,0,0,0,0,7,20,28,0,2
0,0,0,0,0,0,0,0,0,0,4,19,0,2,0
0,0,0,0,0,0,0,0,0,0,7,6,1,3,0
0,0,0,0,0,0,0,0,0,0,4,29,24,28,18
0,0,0,0,0,0,0,0,0,0,14,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,3,0,1,1
0,0,0,0,0,0,0,0,0,0,5,9,10,8,6
0,0,0,0,0,0,0,0,0,0,4,8,9,3,10
0,0,0,0,0,0,0,0,0,0,6,15,13,3,6
0,0,0,0,0,0,0,0,0,0,5,5,0,0,1
0,0,0,0,0,0,0,0,0,0,5,0,0,1,1
0,0,0,0,0,0,0,0,0,0,5,21,10,5,1
0,0,0,0,0,0,0,0,0,0,3,12,0,0,0
0,0,0,0,0,0,0,0,0,0,11,15,0,0,0
0,0,0,0,0,0,0,0,0,0,4,16,0,0,0
0,0,0,0,0,0,0,0,0,0,5,21,20,18,1
0,0,0,0,0,0,0,0,0,0,5,15,11,11,0
0,0,0,0,0,0,0,0,0,0,8,20,15,19,8
0,0,0,0,0,0,0,0,0,0,4,31,16,17,32
0,0,0,0,0,0,0,0,0,0,1,13,16,4,7
0,0,0,0,0,0,0,0,0,0,2,15,12,13,18
0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
0,0,0,0,0,0,0,0,0,0,5,15,0,0,0
0,0,0,0,0,0,0,0,0,0,3,11,11,9,23
0,0,0,0,0,0,0,0,0,0,13,14,18,11,14
0,0,0,0,0,0,0,0,0,0,9,3,4,2,2
0,0,0,0,0,0,0,0,0,0,10,19,24,11,14
0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
0,0,0,0,0,0,0,0,0,0,3,2,8,3,6
0,0,0,0,0,0,0,0,0,0,5,13,15,20,6
0,0,0,0,0,0,0,0,0,0,7,16,17,19,28
0,0,0,0,0,0,0,0,0,0,3,30,15,15,6
0,0,0,0,0,0,0,0,0,0,7,19,24,0,0
0,0,0,0,0,0,0,0,0,0,12,25,19,13,1
0,0,0,0,0,0,0,0,0,0,7,16,14,0,1
0,0,0,0,0,0,0,0,0,0,5,23,10,13,3
0,0,0,0,0,0,0,0,0,0,2,37,36,20,25
0,0,0,0,0,0,0,0,0,0,7,7,18,17,17
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,6,7,6,9
0,0,0,0,0,0,0,0,0,0,4,10,4,3,7
0,0,0,0,0,0,0,0,0,0,7,12,27,12,4
0,0,0,0,0,0,0,0,0,0,7,13,45,10,13
0,0,0,0,0,0,0,0,0,0,2,14,3,1,1
0,0,0,0,0,0,0,0,0,0,7,30,41,23,2
0,0,0,0,0,0,0,0,0,0,10,19,34,1,1
0,0,0,0,0,0,0,0,0,0,6,17,2,0,0
0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
0,0,0,0,0,0,0,0,0,0,2,14,13,7,5
0,0,0,0,0,0,0,0,0,0,6,3,3,0,2
0,0,0,0,0,0,0,0,0,0,4,7,5,7,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,18,0,0,1
0,0,0,0,0,0,0,0,0,0,10,4,1,0,0
0,0,0,0,0,0,0,0,0,0,8,0,2,3,3
0,0,0,0,0,0,0,0,0,0,6,11,21,8,6
0,0,0,0,0,0,0,0,0,0,4,18,24,0,0
0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
0,0,0,0,0,0,0,0,0,0,4,5,0,0,1
0,0,0,0,0,0,0,0,0,0,1,18,15,19,7
0,0,0,0,0,0,0,0,0,0,1,1,1,2,0
0,0,0,0,0,0,0,0,0,0,5,8,0,2,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
0,0,0,0,0,0,0,0,0,0,4,23,33,19,14
0,0,0,0,0,0,0,0,0,0,5,8,8,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,4,12,9,5,11
0,0,0,0,0,0,0,0,0,0,5,10,5,4,0
0,0,0,0,0,0,0,0,0,0,3,20,5,7,13
0,0,0,0,0,0,0,0,0,0,2,17,3,1,0
0,0,0,0,0,0,0,0,0,0,6,15,23,11,3
0,0,0,0,0,0,0,0,0,0,9,9,16,17,18
0,0,0,0,0,0,0,0,0,0,8,8,16,3,8
0,0,0,0,0,0,0,0,0,0,4,13,12,7,11
0,0,0,0,0,0,0,0,0,0,10,0,2,0,1
0,0,0,0,0,0,0,0,0,0,3,11,44,21,25
0,0,0,0,0,0,0,0,0,0,13,18,12,5,19
0,0,0,0,0,0,0,0,0,0,3,13,25,10,6
0,0,0,0,0,0,0,0,0,0,3,13,0,0,0
0,0,0,0,0,0,0,0,0,0,3,22,12,2,0
0,0,0,0,0,0,0,0,0,0,2,3,3,5,5
0,0,0,0,0,0,0,0,0,0,4,18,9,8,15
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,28,18,15,23
0,0,0,0,0,0,0,0,0,0,3,9,3,16,0
0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
0,0,0,0,0,0,0,0,0,0,2,15,17,13,22
0,0,0,0,0,0,0,0,0,0,5,16,40,32,12
0,0,0,0,0,0,0,0,0,0,3,17,8,7,9
0,0,0,0,0,0,0,0,0,0,3,4,12,16,3
0,0,0,0,0,0,0,0,0,0,1,10,19,17,0
0,0,0,0,0,0,0,0,0,0,0,8,12,23,27
0,0,0,0,0,0,0,0,0,0,0,6,15,24,16
0,0,0,0,0,0,0,0,0,0,0,4,26,17,0
0,0,0,0,0,0,0,0,0,0,0,6,40,23,44
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,5,19,13,14
0,0,0,0,0,0,0,0,0,0,0,1,29,18,32
0,0,0,0,0,0,0,0,0,0,0,7,20,3,7
0,0,0,0,0,0,0,0,0,0,0,4,21,14,18
0,0,0,0,0,0,0,0,0,0,0,6,1,3,3
0,0,0,0,0,0,0,0,0,0,0,9,21,15,20
0,0,0,0,0,0,0,0,0,0,0,2,9,17,17
0,0,0,0,0,0,0,0,0,0,0,2,19,9,7
0,0,0,0,0,0,0,0,0,0,0,4,5,8,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,12,4,0
0,0,0,0,0,0,0,0,0,0,0,2,1,14,8
0,0,0,0,0,0,0,0,0,0,0,2,12,12,16
0,0,0,0,0,0,0,0,0,0,0,3,18,17,16
0,0,0,0,0,0,0,0,0,0,0,3,5,9,9
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7,5,0,0
0,0,0,0,0,0,0,0,0,0,0,7,19,13,13
0,0,0,0,0,0,0,0,0,0,0,4,18,18,16
0,0,0,0,0,0,0,0,0,0,0,1,6,4,0
0,0,0,0,0,0,0,0,0,0,0,3,4,5,0
0,0,0,0,0,0,0,0,0,0,0,7,39,20,15
0,0,0,0,0,0,0,0,0,0,0,9,9,2,11
0,0,0,0,0,0,0,0,0,0,0,8,16,14,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4,48,28,37
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0,5,43,46,33
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,0,0,0,0,0,0,0,0,0,5,20,9,6
0,0,0,0,0,0,0,0,0,0,0,1,12,0,0
0,0,0,0,0,0,0,0,0,0,0,1,9,6,12
0,0,0,0,0,0,0,0,0,0,0,8,30,14,0
0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
0,0,0,0,0,0,0,0,0,0,0,3,17,4,5
0,0,0,0,0,0,0,0,0,0,0,8,14,0,0
0,0,0,0,0,0,0,0,0,0,0,2,50,0,0
0,0,0,0,0,0,0,0,0,0,0,4,13,6,11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,3,5,5,4
0,0,0,0,0,0,0,0,0,0,0,14,15,12,7
0,0,0,0,0,0,0,0,0,0,0,4,7,5,11
0,0,0,0,0,0,0,0,0,0,0,1,4,5,3
0,0,0,0,0,0,0,0,0,0,0,8,13,8,13
0,0,0,0,0,0,0,0,0,0,0,7,6,10,8
0,0,0,0,0,0,0,0,0,0,0,8,14,16,15
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,29,18,16
0,0,0,0,0,0,0,0,0,0,0,13,11,26,4
0,0,0,0,0,0,0,0,0,0,0,5,27,13,19
0,0,0,0,0,0,0,0,0,0,0,3,6,10,5
0,0,0,0,0,0,0,0,0,0,0,7,12,7,5
0,0,0,0,0,0,0,0,0,0,0,3,15,13,9
0,0,0,0,0,0,0,0,0,0,0,5,4,0,1
0,0,0,0,0,0,0,0,0,0,0,1,12,20,11
0,0,0,0,0,0,0,0,0,0,0,2,12,0,0
0,0,0,0,0,0,0,0,0,0,0,1,15,11,2
0,0,0,0,0,0,0,0,0,0,0,6,17,21,14
0,0,0,0,0,0,0,0,0,0,0,5,19,15,23
0,0,0,0,0,0,0,0,0,0,0,10,41,1,0
0,0,0,0,0,0,0,0,0,0,0,6,15,0,2
0,0,0,0,0,0,0,0,0,0,0,8,23,14,15
0,0,0,0,0,0,0,0,0,0,0,1,2,8,10
0,0,0,0,0,0,0,0,0,0,0,6,18,8,5
0,0,0,0,0,0,0,0,0,0,0,3,12,15,8
0,0,0,0,0,0,0,0,0,0,0,13,6,9,3
0,0,0,0,0,0,0,0,0,0,0,3,10,8,13
0,0,0,0,0,0,0,0,0,0,0,6,32,0,0
0,0,0,0,0,0,0,0,0,0,0,11,21,11,31
0,0,0,0,0,0,0,0,0,0,0,2,14,0,0
0,0,0,0,0,0,0,0,0,0,0,3,5,6,6
0,0,0,0,0,0,0,0,0,0,0,7,11,7,16
0,0,0,0,0,0,0,0,0,0,0,1,23,0,0
0,0,0,0,0,0,0,0,0,0,0,4,10,0,0
0,0,0,0,0,0,0,0,0,0,0,3,4,9,5
0,0,0,0,0,0,0,0,0,0,0,8,13,18,0
0,0,0,0,0,0,0,0,0,0,0,5,20,3,10
0,0,0,0,0,0,0,0,0,0,0,2,12,12,13
0,0,0,0,0,0,0,0,0,0,0,3,6,5,1
